x,y,z,price,city_name,locality,per_square_feet_rate,floor_count,floor_number,apartment_type,age_of_property,main_entrance_facing,built_up_area,bedroom_count,bathroom_count,has_swimming_pool,has_gym,number_of_lifts,parking_count,has_gas_pipeline,has_servant_room,power_backup_type,is_gated_community,security_type
1772.7655210755,5754.8714854303,2080.4801353215,11000000,Mumbai,Kurla,11956,20,9,2,2,5,920,2,2,0,0,2,1,0,0,0,1,2
1772.0706538281,5754.3123752482,2082.6175083071,8500000,Mumbai,Kurla,12318,9,3,0,0,5,690,1,2,0,0,1,1,0,0,0,1,1
1772.430228049,5754.7815341379,2081.014555702,6000000,Mumbai,Kurla,12631,15,6,0,0,0,475,1,1,0,0,2,1,0,0,0,1,1
1772.430228049,5754.7815341379,2081.014555702,6000000,Mumbai,Kurla,12631,15,6,0,0,0,475,1,1,0,0,2,1,0,0,0,1,1
1772.3865884948,5754.9619079778,2080.5528636995,14000000,Mumbai,Kurla,13333,8,3,2,0,2,1050,2,2,0,0,1,1,0,0,0,1,1
1772.1343055426,5754.3387537162,2082.4904587055,13000000,Mumbai,Kurla,11818,8,2,2,0,4,1100,2,2,0,0,2,0,0,0,0,1,1
1772.1343055426,5754.3387537162,2082.4904587055,13000000,Mumbai,Kurla,11818,8,2,2,0,3,1100,2,2,0,0,2,1,0,0,0,1,1
1772.3545886169,5754.8244398132,2080.9603261805,6000000,Mumbai,Kurla,12631,15,7,0,0,7,475,1,1,0,0,2,1,0,0,0,1,1
1772.3704346169,5754.8187615178,2080.9625331992,6000000,Mumbai,Kurla,12631,15,7,0,0,3,475,1,1,0,0,2,1,0,0,0,1,1
1772.3581114197,5754.8308794367,2080.9395171332,6000000,Mumbai,Kurla,12631,15,7,0,0,0,475,1,1,0,0,2,1,0,0,0,1,1
1772.3557511439,5754.8239297691,2080.960746565,6000000,Mumbai,Kurla,12631,15,7,0,0,0,475,1,1,0,0,2,1,0,0,0,1,1
1772.1343055426,5754.3387537162,2082.4904587055,13000000,Mumbai,Kurla,11818,8,2,2,0,4,1100,2,2,0,0,2,1,0,0,0,1,1
1772.3681586731,5754.3575812913,2082.2394042852,13000000,Mumbai,Kurla,13684,4,2,2,0,1,950,2,2,0,0,0,1,0,0,0,1,1
1772.0706538281,5754.3123752482,2082.6175083071,8500000,Mumbai,Kurla,12318,9,3,0,0,1,690,1,1,0,0,1,1,0,0,0,1,1
1772.4377305284,5754.8358855617,2080.8578571471,10000000,Mumbai,Kurla,14814,15,11,0,0,5,675,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,8,0,0,7,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,9,0,0,4,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,6,0,0,5,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,5,0,0,5,650,1,2,0,0,2,1,0,0,0,1,1
1772.4531460145,5754.8227393601,2080.8810835141,9000000,Mumbai,Kurla,13333,15,12,0,0,3,675,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,9,0,0,5,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,6,0,0,0,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,8,0,0,5,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,3,0,0,4,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,9,0,0,6,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,3,0,0,5,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,9,0,0,7,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,7,0,0,3,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,5,0,0,3,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,4,0,0,2,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,5,0,0,7,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,10,0,0,7,650,1,2,0,0,2,1,0,0,0,1,1
1772.4531460145,5754.8227393601,2080.8810835141,9000000,Mumbai,Kurla,13333,15,14,0,0,0,675,1,2,0,0,2,1,0,0,0,1,1
1772.4531460145,5754.8227393601,2080.8810835141,9000000,Mumbai,Kurla,13333,15,14,0,0,4,675,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,5,0,0,4,650,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,6,0,0,5,650,1,2,0,0,2,1,0,0,0,1,1
1772.4531460145,5754.8227393601,2080.8810835141,9000000,Mumbai,Kurla,13333,15,12,0,0,5,675,1,2,0,0,2,1,0,0,0,1,1
1772.4381592624,5754.7983592683,2080.9612720457,9000000,Mumbai,Kurla,13846,15,7,0,0,5,650,1,2,0,0,2,1,0,0,0,1,1
1772.1343055426,5754.3387537162,2082.4904587055,13000000,Mumbai,Kurla,11818,8,2,2,0,0,1100,2,2,0,0,2,1,0,0,0,1,1
1772.1343055426,5754.3387537162,2082.4904587055,13000000,Mumbai,Kurla,11818,8,2,2,0,1,1100,2,2,0,0,2,1,0,0,0,1,1
1772.1393885783,5754.6401947223,2081.6530010392,7300000,Mumbai,Kurla,13644,5,2,0,20,6,535,1,1,0,0,0,1,0,0,0,1,1
1772.7681303288,5754.8699597537,2080.4821322029,10600000,Mumbai,Kurla,15142,17,9,2,3,0,700,2,2,0,0,2,1,0,0,0,1,1
1772.3976537384,5754.9831968822,2080.4845494802,7200000,Mumbai,Kurla,13714,4,0,0,30,6,525,1,1,0,0,0,0,1,0,0,1,1
1772.1357638691,5754.5063060288,2082.0261785796,17500000,Mumbai,Kurla,20348,7,4,2,4,3,860,2,2,0,0,1,1,0,0,0,1,2
1771.9773163005,5754.3413463975,2082.6168777902,20000000,Mumbai,Kurla,20263,8,7,2,9,3,987,2,2,1,1,2,2,1,0,0,1,2
1772.3565029696,5754.5903608444,2081.605919779,23000000,Mumbai,Kurla,26136,7,2,2,20,4,880,2,2,0,1,2,2,0,0,0,1,2
1772.3449881451,5754.82040394,2080.9796638587,9500000,Mumbai,Kurla,11176,5,1,2,15,7,850,2,2,0,0,0,2,0,0,0,1,0
1772.4969495293,5754.9056904535,2080.6143462678,8500000,Mumbai,Kurla,14912,8,5,0,25,6,570,1,1,0,0,1,1,1,0,0,1,1
1772.1786278592,5754.892955643,2080.9207048924,15000000,Mumbai,Kurla,15015,9,4,2,3,0,999,2,2,0,0,1,1,1,0,0,1,1
1771.5026053403,5754.4779982136,2082.6431493053,20500000,Mumbai,Kurla,12231,14,11,5,0,2,1676,3,3,0,0,2,0,0,0,0,1,2
1772.2852197207,5754.3374929712,2082.36550993,7500000,Mumbai,Kurla,6493,4,2,2,20,3,1155,2,1,0,0,0,2,0,0,0,1,0
1772.0068192827,5754.3682395328,2082.5174660185,2300000,Mumbai,Kurla,8518,3,0,1,55,5,270,1,1,0,0,0,0,0,0,0,0,0
1772.1500627602,5754.4174121896,2082.259686338,6500000,Mumbai,Kurla,9285,4,1,4,25,2,700,2,2,0,0,0,1,0,0,0,1,1
1773.074806921,5754.4108221802,2081.4905281163,11000000,Mumbai,Kurla,20000,5,1,0,20,5,550,1,1,0,0,0,1,0,0,0,1,1
1772.5568616887,5754.6107192316,2081.3790241532,3200000,Mumbai,Kurla,7111,3,0,1,20,5,450,1,1,0,0,0,2,0,0,0,0,0
1773.024188372,5754.4860226395,2081.3257416115,9000000,Mumbai,Kurla,13846,4,1,2,50,6,650,2,1,0,0,0,1,0,0,0,1,1
1773.2400149576,5754.1800459324,2081.9877157051,8000000,Mumbai,Kurla,15151,4,1,0,35,0,528,1,1,0,0,0,1,0,0,0,1,1
1772.1129665709,5754.3694364768,2082.4238334818,8500000,Mumbai,Kurla,15044,5,1,0,20,3,565,1,1,0,0,0,1,0,0,0,1,1
1772.8774576832,5754.4759221641,2081.4786526104,2800000,Mumbai,Kurla,11200,5,2,1,20,6,250,1,1,0,0,0,1,0,0,0,1,1
1772.451200351,5754.046366882,2083.0286004148,3500000,Mumbai,Kurla,10769,3,1,1,30,4,325,1,1,0,0,0,1,0,0,0,0,0
1772.4950055834,5755.064339687,2080.1771321802,20000000,Mumbai,Kurla,25000,4,2,2,30,1,800,2,1,0,0,0,0,1,0,0,1,1
1772.3361104306,5754.8362110978,2080.9435107907,15000000,Mumbai,Kurla,13636,5,3,2,35,7,1100,2,2,0,0,0,2,0,0,0,1,1
1772.2842398604,5754.9716561681,2080.6130850891,7800000,Mumbai,Kurla,15600,8,6,0,4,4,500,1,1,0,0,1,2,1,0,0,1,1
1772.1003512396,5754.3020506624,2082.620765977,16000000,Mumbai,Kurla,17777,8,8,2,0,3,900,2,2,0,0,1,1,1,0,0,1,1
1772.8924619502,5754.3201036174,2081.8966024914,10500000,Mumbai,Kurla,12544,8,2,2,0,3,837,2,2,0,0,1,0,0,0,0,1,1
1771.7875705998,5754.447882334,2082.4839433163,14500000,Mumbai,Kurla,15263,13,12,2,2,2,950,2,2,0,0,2,1,0,0,0,1,2
1771.9568405048,5754.4694608441,2082.2802836317,22000000,Mumbai,Kurla,17600,8,2,3,1,7,1250,3,2,1,1,2,1,1,0,0,1,1
1772.0540334063,5754.3233886668,2082.6012199484,10500000,Mumbai,Kurla,14285,8,5,2,7,5,735,2,2,0,0,1,1,0,0,0,1,1
1772.5346166582,5754.5677749099,2081.516696238,4000000,Mumbai,Kurla,11428,3,2,1,17,2,350,1,1,0,0,0,2,0,0,0,0,0
1773.1525557955,5754.4711385784,2081.2575355167,12000000,Mumbai,Kurla,18461,3,0,0,40,3,650,1,2,0,0,0,1,0,0,0,1,1
1772.2334943075,5754.550500669,2081.8208320856,11000000,Mumbai,Kurla,12222,5,0,2,30,3,900,2,1,0,0,0,2,0,0,0,1,1
1772.1834294305,5754.5543231885,2081.852884794,9000000,Mumbai,Kurla,18000,5,0,0,30,4,500,1,2,0,0,1,1,0,0,0,1,1
1773.1018415909,5754.4496663987,2081.3601072932,20000000,Mumbai,Kurla,22222,5,2,2,30,1,900,2,2,0,0,0,2,0,0,0,1,1
1772.5229161622,5754.5854818472,2081.4777067733,3400000,Mumbai,Kurla,8500,3,0,12,20,7,400,1,1,0,0,0,2,0,0,0,0,0
1772.3929171743,5754.9410368452,2080.6052027201,8500000,Mumbai,Kurla,17000,8,5,0,7,7,500,1,1,0,0,1,1,1,0,0,1,1
1773.0393766777,5754.5745785414,2081.0679442909,9000000,Mumbai,Kurla,16363,3,2,0,20,1,550,1,2,0,0,0,0,0,0,0,1,0
1771.5473354029,5754.5979382133,2082.2736630757,21000000,Mumbai,Kurla,15789,11,6,5,0,0,1330,3,3,0,0,2,1,0,0,0,1,1
1772.5182910512,5754.8321635563,2080.7995283513,9500000,Mumbai,Kurla,16379,15,3,0,1,5,580,1,2,0,0,2,1,0,0,0,1,1
1772.0706538281,5754.3123752482,2082.6175083071,20000000,Mumbai,Kurla,15625,8,7,5,0,4,1280,3,3,0,0,1,1,0,0,0,1,1
1772.3654444968,5754.3512682158,2082.2591608965,9500000,Mumbai,Kurla,11202,4,1,4,0,1,848,2,1,0,0,0,1,0,0,0,1,1
1772.516162412,5754.8316791747,2080.8026812641,9500000,Mumbai,Kurla,16379,15,3,0,1,5,580,1,2,0,0,2,1,0,0,0,1,1
1772.517934046,5754.8313615053,2080.8020506816,9500000,Mumbai,Kurla,16379,15,7,0,1,0,580,1,2,0,0,2,1,0,0,0,1,1
1772.1726883979,5754.8886663158,2080.9376254004,16000000,Mumbai,Kurla,16161,9,3,2,0,5,990,2,2,0,0,1,0,0,0,0,1,1
1771.9906133872,5754.3173982681,2082.6717326686,8000000,Mumbai,Kurla,16000,7,1,0,16,5,500,1,1,0,0,1,1,0,0,0,1,1
1772.0515462788,5754.38101136,2082.4441153198,2300000,Mumbai,Kurla,8518,3,0,1,55,5,270,1,1,0,0,0,0,0,0,0,0,0
1772.1091966424,5754.6453485473,2081.6644560588,7500000,Mumbai,Kurla,13392,5,2,0,35,7,560,1,1,0,0,0,1,0,0,0,1,0
1772.403191212,5754.952615193,2080.5644245408,23500000,Mumbai,Kurla,22380,8,4,2,0,7,1050,2,2,0,0,1,1,0,0,0,1,1
1772.0706538281,5754.3123752482,2082.6175083071,20000000,Mumbai,Kurla,16666,9,2,5,0,4,1200,3,3,0,0,1,1,0,0,0,1,1
1772.0706538281,5754.3123752482,2082.6175083071,20000000,Mumbai,Kurla,15625,9,6,5,0,4,1280,3,3,0,0,1,1,0,0,0,1,1
1772.5658516761,5754.8241264804,2080.7812414454,9000000,Mumbai,Kurla,15517,15,7,0,0,5,580,1,2,0,0,2,1,0,0,0,1,1
1772.1170619451,5754.5055635349,2082.0441489098,17500000,Mumbai,Kurla,20348,7,2,2,4,3,860,2,2,0,0,1,1,0,0,0,1,2
1772.6214127772,5754.8759799177,2080.5904889551,18000000,Mumbai,Kurla,16981,17,2,2,0,5,1060,2,2,0,0,2,1,1,0,0,1,1
1771.7867489779,5754.3487942358,2082.7584282445,27500000,Mumbai,Kurla,20507,7,3,5,8,4,1341,3,3,1,1,2,1,1,0,0,1,2
1772.403191212,5754.952615193,2080.5644245408,13500000,Mumbai,Kurla,18000,8,3,0,0,7,750,1,1,0,0,1,1,0,0,0,1,1
1773.1560406174,5754.4753101676,2081.2430324913,25000000,Mumbai,Kurla,17241,4,3,5,30,7,1450,3,2,0,0,0,1,0,0,0,1,1
1772.0706538281,5754.3123752482,2082.6175083071,20000000,Mumbai,Kurla,16666,9,3,5,0,2,1200,3,3,0,0,1,1,0,0,0,1,1
1772.3463800793,5754.2340364625,2082.5993283961,9000000,Mumbai,Kurla,10588,5,1,0,30,1,850,1,1,0,0,0,2,0,0,0,1,1
1772.5171541322,5754.8323997319,2080.7998436426,9500000,Mumbai,Kurla,16379,15,3,0,1,3,580,1,2,0,0,2,1,0,0,0,1,1
1772.5654541409,5754.8239069251,2080.7821873203,9000000,Mumbai,Kurla,15517,15,7,0,0,4,580,1,2,0,0,2,1,0,0,0,1,1
1772.5396366563,5754.801496275,2080.8661597886,9000000,Mumbai,Kurla,15517,15,4,0,1,4,580,1,2,0,0,2,1,0,0,0,1,1
1772.3868086904,5754.9629800299,2080.5497107414,13700000,Mumbai,Kurla,18266,8,3,0,1,2,750,1,2,0,0,1,1,0,0,0,0,1
1772.4065572066,5754.9528323989,2080.5609562892,23500000,Mumbai,Kurla,22380,8,3,2,0,7,1050,2,2,0,0,1,1,0,0,0,1,1
1772.0706538281,5754.3123752482,2082.6175083071,20000000,Mumbai,Kurla,15625,9,6,5,0,4,1280,3,3,0,0,1,1,0,0,0,1,1
1772.8356072642,5754.3218791107,2081.9401098986,7000000,Mumbai,Kurla,17500,8,2,1,0,5,400,1,1,0,0,1,0,0,0,0,1,1
1772.350423551,5754.234312373,2082.5951249458,9000000,Mumbai,Kurla,12676,4,1,0,30,1,710,1,1,0,0,0,2,0,0,0,1,2
1772.5634945525,5754.8250425075,2080.7807159593,9000000,Mumbai,Kurla,15517,14,5,0,0,5,580,1,2,0,0,2,1,0,0,0,1,1
1772.5634945525,5754.8250425075,2080.7807159593,9000000,Mumbai,Kurla,15517,15,5,0,0,4,580,1,2,0,0,2,1,0,0,0,1,1
1772.5634945525,5754.8250425075,2080.7807159593,9000000,Mumbai,Kurla,15517,15,6,0,0,4,580,1,2,0,0,2,1,0,0,0,1,1
1772.0706538281,5754.3123752482,2082.6175083071,20000000,Mumbai,Kurla,15625,8,7,5,0,4,1280,3,3,0,0,1,1,0,0,0,1,1
1772.5396366563,5754.801496275,2080.8661597886,9000000,Mumbai,Kurla,15517,15,4,0,1,5,580,1,2,0,0,2,1,0,0,1,1,1
1772.5658516761,5754.8241264804,2080.7812414454,9000000,Mumbai,Kurla,15517,15,8,0,0,3,580,1,2,0,0,2,1,0,0,0,1,1
1772.8691652763,5754.3140876765,2081.9330688521,7200000,Mumbai,Kurla,18000,8,2,1,0,5,400,1,1,0,0,1,0,0,0,0,1,1
1771.5473354029,5754.5979382133,2082.2736630757,21000000,Mumbai,Kurla,15789,11,6,5,0,0,1330,3,3,0,0,2,1,0,0,0,1,1
1772.0706538281,5754.3123752482,2082.6175083071,22000000,Mumbai,Kurla,17187,9,3,5,0,2,1280,3,3,0,0,1,1,0,0,0,1,1
1772.5634945525,5754.8250425075,2080.7807159593,9000000,Mumbai,Kurla,15517,15,6,0,0,5,580,1,2,0,0,2,1,0,0,0,1,1
1772.5396366563,5754.801496275,2080.8661597886,9500000,Mumbai,Kurla,16379,15,3,0,1,4,580,1,2,0,0,2,1,0,0,0,1,1
1772.5396366563,5754.801496275,2080.8661597886,9000000,Mumbai,Kurla,15517,15,4,0,1,3,580,1,2,0,0,2,1,0,0,0,1,1
1772.5634945525,5754.8250425075,2080.7807159593,9000000,Mumbai,Kurla,15517,15,6,0,0,0,580,1,2,0,0,2,1,0,0,0,1,1
1772.5171454392,5754.8313003965,2080.8028914583,9500000,Mumbai,Kurla,16379,15,7,0,1,3,580,1,2,0,0,2,1,0,0,0,1,1
1772.5634945525,5754.8250425075,2080.7807159593,9000000,Mumbai,Kurla,15517,15,6,0,0,7,580,1,2,0,0,2,1,0,0,0,1,1
1772.5634945525,5754.8250425075,2080.7807159593,9000000,Mumbai,Kurla,15517,15,5,0,0,7,580,1,2,0,0,2,1,0,0,0,1,1
1772.5634945525,5754.8250425075,2080.7807159593,9000000,Mumbai,Kurla,15517,15,5,0,0,5,580,1,2,0,0,2,1,0,0,0,1,1
1772.5150491051,5754.8327060866,2080.8007895165,9500000,Mumbai,Kurla,16379,15,8,0,1,0,580,1,2,0,0,2,1,0,0,0,1,1
1772.5396366563,5754.801496275,2080.8661597886,9000000,Mumbai,Kurla,15517,15,4,0,1,5,580,1,2,0,0,2,1,0,0,0,1,1
1778.200574539,5755.5915115954,2073.8394509605,5200000,Mumbai,Lower Parel,17333,8,1,1,8,1,300,1,1,0,0,1,1,0,0,0,1,1
1778.4725925481,5755.5490973887,2073.7239028143,16000000,Mumbai,Lower Parel,29090,8,7,0,10,5,550,1,1,0,0,1,0,0,0,1,0,1
1778.197078098,5755.2162002012,2074.883765512,40000000,Mumbai,Lower Parel,32000,19,12,2,8,4,1250,2,3,0,0,2,1,0,0,0,1,1
1778.4767902149,5755.5477245386,2073.7241130937,24000000,Mumbai,Lower Parel,30000,8,4,2,8,1,800,2,2,0,0,1,1,0,0,0,0,1
1778.9673440073,5755.3610391073,2073.8214721817,125000000,Mumbai,Lower Parel,39184,36,16,6,7,0,3190,4,0,1,1,4,1,0,1,0,1,2
1778.9985545673,5755.1875224263,2074.27619293,7500000,Mumbai,Lower Parel,21428,15,11,0,1,5,350,1,1,0,0,2,1,0,0,0,1,2
1778.9700333817,5755.2066833224,2074.247490675,6500000,Mumbai,Lower Parel,18571,16,0,0,1,5,350,1,1,0,0,2,1,0,0,0,1,1
1778.9638388216,5755.3603798551,2073.8263085802,64000000,Mumbai,Lower Parel,35516,36,7,5,7,3,1802,3,0,1,1,6,1,0,0,0,1,2
1778.1732574704,5755.2085504401,2074.9253980223,9500000,Mumbai,Lower Parel,29687,8,7,1,10,2,320,1,1,0,0,1,0,0,0,0,1,1
1778.7907244356,5755.3749399639,2073.9343912231,20000000,Mumbai,Lower Parel,27624,19,17,0,1,5,724,1,2,0,0,2,1,0,0,0,1,2
1778.7850112056,5755.4123559206,2073.835455678,56000000,Mumbai,Lower Parel,39716,33,23,2,15,5,1410,2,2,1,1,4,1,0,0,1,1,2
1779.0598463586,5755.6859405004,2072.8401813457,11500000,Mumbai,Lower Parel,17692,13,12,0,10,2,650,1,2,0,0,2,1,0,0,0,1,1
1778.4777367344,5755.556485766,2073.6989846882,24000000,Mumbai,Lower Parel,32000,7,4,2,16,1,750,2,2,0,0,1,1,0,0,0,1,1
1778.3945837467,5755.3970687791,2074.2126904419,15500000,Mumbai,Lower Parel,32631,22,15,0,1,6,475,1,1,0,0,2,1,0,0,1,1,1
1778.7440596063,5755.8175423816,2072.7457608757,14000000,Mumbai,Lower Parel,25454,13,1,0,3,7,550,1,1,0,0,2,1,0,0,0,1,2
1778.7905362985,5755.3739751782,2073.9372299605,18500000,Mumbai,Lower Parel,25552,19,8,0,1,5,724,1,2,0,0,2,1,0,0,0,1,2
1778.7876105802,5755.3776830063,2073.929449716,17500000,Mumbai,Lower Parel,23209,19,4,0,1,5,754,1,2,0,0,2,0,0,0,0,1,2
1778.6731182465,5755.8312107704,2072.7686825956,15000000,Mumbai,Lower Parel,23076,14,11,0,4,6,650,1,2,0,0,2,0,0,0,0,1,2
1778.4771744522,5755.8456378563,2072.8967492675,55000000,Mumbai,Lower Parel,41291,52,35,2,0,1,1332,2,2,1,1,4,2,0,0,2,1,2
1778.7905362985,5755.3739751782,2073.9372299605,19000000,Mumbai,Lower Parel,25198,19,15,0,1,5,754,1,2,0,0,2,0,0,0,0,1,2
1778.9478705714,5755.383840945,2073.7748954933,3000000,Mumbai,Lower Parel,8571,21,6,0,1,5,350,1,1,0,0,2,1,0,0,0,1,2
1778.638440258,5755.8821000425,2072.6571229334,7000000,Mumbai,Lower Parel,22292,8,7,0,3,7,314,1,1,0,0,1,1,0,0,0,1,1
1778.978754479,5755.3545192533,2073.8297781695,80000000,Mumbai,Lower Parel,45172,37,27,5,8,2,1771,3,3,1,1,6,4,0,1,0,1,2
1778.9970176506,5755.2003505516,2074.2419184369,6000000,Mumbai,Lower Parel,17142,16,2,0,3,1,350,1,1,0,0,2,0,0,0,0,1,2
1778.7836759706,5755.4276191743,2073.7942411307,112500000,Mumbai,Lower Parel,46680,33,8,6,12,4,2410,4,4,1,1,3,2,0,0,1,1,2
1778.7850112056,5755.4123559206,2073.835455678,57000000,Mumbai,Lower Parel,40569,33,23,2,10,1,1405,2,2,1,1,5,1,0,0,0,1,2
1778.3134131427,5755.3655010279,2074.3698691929,45000000,Mumbai,Lower Parel,37500,24,17,2,10,5,1200,2,2,0,0,2,1,0,0,0,1,2
1778.8236379507,5755.3657145723,2073.9317627621,14500000,Mumbai,Lower Parel,24166,19,4,0,0,5,600,1,2,0,0,2,1,0,0,0,1,1
1778.9647855101,5755.2156944698,2074.2269890355,7500000,Mumbai,Lower Parel,21428,8,1,0,3,2,350,1,1,0,0,2,0,0,0,0,1,1
1778.21403026,5755.4420192654,2074.2427595296,7000000,Mumbai,Lower Parel,23333,8,4,1,7,7,300,1,1,0,0,1,2,0,0,0,1,2
1778.4862652986,5755.5288861573,2073.7682717104,7200000,Mumbai,Lower Parel,25622,8,5,1,11,1,281,1,1,0,0,1,2,0,0,0,1,1
1778.7751531263,5755.3914971718,2073.9017982785,20000000,Mumbai,Lower Parel,26666,19,8,0,1,5,750,1,2,0,0,2,1,0,0,0,1,2
1778.929773268,5755.9234774118,2072.2921569992,17500000,Mumbai,Lower Parel,38888,8,5,0,12,6,450,1,1,0,1,1,2,1,0,0,1,2
1778.2212904278,5755.4313264241,2074.2662049712,6500000,Mumbai,Lower Parel,21666,8,3,1,7,0,300,1,1,0,0,1,2,0,0,0,1,2
1778.2224674511,5755.1886837708,2074.9383293121,7500000,Mumbai,Lower Parel,21428,6,5,0,24,3,350,1,1,0,0,1,2,0,0,0,1,0
1778.1805429841,5755.2235832082,2074.8774575472,10500000,Mumbai,Lower Parel,24418,19,1,0,12,4,430,1,1,0,0,2,1,0,0,0,1,1
1779.0177034007,5755.2088858093,2074.2004945734,7000000,Mumbai,Lower Parel,20000,15,12,0,8,4,350,1,0,0,0,3,1,0,0,0,1,1
1778.1972259291,5755.3441787395,2074.5286235546,70000000,Mumbai,Lower Parel,50000,52,39,5,3,4,1400,3,3,1,1,3,1,1,1,2,1,2
1778.1928421583,5755.3399624164,2074.5440783724,40000000,Mumbai,Lower Parel,26666,16,15,5,7,5,1500,3,2,1,0,2,1,1,0,2,1,1
1778.6518599052,5755.8083586667,2072.8503804083,15000000,Mumbai,Lower Parel,25000,13,1,0,4,3,600,1,2,0,0,2,1,0,0,0,1,1
1778.4973853338,5755.8423086548,2072.8886531263,66000000,Mumbai,Lower Parel,36303,53,24,5,5,4,1818,3,3,1,1,4,2,0,1,0,0,2
1778.4289624539,5755.5368189369,2073.7953976626,16000000,Mumbai,Lower Parel,29090,8,7,0,10,5,550,1,1,0,0,1,0,0,0,0,1,2
1778.0783412272,5755.318036597,2074.7030414206,26000000,Mumbai,Lower Parel,38805,20,11,4,8,4,670,2,1,0,0,2,0,0,0,0,1,1
1778.1390451643,5755.684427434,2073.6343235626,11000000,Mumbai,Lower Parel,24444,24,5,0,1,5,450,1,1,0,1,2,0,0,0,0,1,1
1778.3219841614,5755.5641910992,2073.8111685458,25000000,Mumbai,Lower Parel,29411,8,4,2,10,5,850,2,2,0,0,1,1,0,0,0,1,2
1778.8179571199,5755.3665610828,2073.9342860847,19000000,Mumbai,Lower Parel,27142,19,8,0,2,5,700,1,2,0,0,2,1,0,0,0,1,1
1778.7995984058,5755.3748114694,2073.9271366697,20000000,Mumbai,Lower Parel,40000,20,6,0,1,4,500,1,2,0,0,2,2,0,0,0,1,2
1778.7870492209,5755.391533317,2073.8914946898,20000000,Mumbai,Lower Parel,26666,19,17,0,1,5,750,1,2,0,0,2,1,0,0,0,1,2
1778.7767546767,5755.3664139445,2073.9700331156,17000000,Mumbai,Lower Parel,36956,19,4,0,1,4,460,1,2,0,0,2,2,0,0,0,1,1
1778.8049315739,5755.3518328877,2073.9863295319,20000000,Mumbai,Lower Parel,27777,19,7,0,3,5,720,1,2,0,0,2,1,0,0,0,1,2
1778.1300329528,5755.7158100732,2073.5549425044,12500000,Mumbai,Lower Parel,27777,4,0,0,35,3,450,1,2,0,0,0,2,0,0,0,0,0
1778.1965374176,5755.3387449202,2074.544288642,32000000,Mumbai,Lower Parel,37647,16,9,3,3,1,850,3,2,0,1,2,1,0,0,0,1,1
1778.3464445361,5755.8798577461,2072.9138878397,52500000,Mumbai,Lower Parel,39414,52,26,2,0,2,1332,2,2,1,1,3,2,0,0,2,1,2
1778.6253448629,5755.8336674738,2072.8028548288,50000000,Mumbai,Lower Parel,33783,52,32,2,3,5,1480,2,2,0,1,3,1,1,0,2,1,2
1778.3171000991,5755.2161078081,2074.7811556695,42500000,Mumbai,Lower Parel,36956,27,2,2,3,4,1150,2,2,1,1,2,2,0,0,2,1,2
1778.7857507968,5755.371665562,2073.947743799,18500000,Mumbai,Lower Parel,26428,18,9,0,2,1,700,1,1,0,0,2,1,0,0,0,1,1
1778.2291115175,5755.8185197707,2073.1848432825,20000000,Mumbai,Lower Parel,25806,16,10,0,9,5,775,1,2,0,0,2,1,0,0,0,1,1
